id,full_name,team_id,team_abbreviation,age,gp,min,pts,reb,ast,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG,headline_stats
1631323,Simone Fontecchio,1610612765,DET,28.0,66,1643.8933333333334,692,246,101,1631323,Simone,Fontecchio,Simone Fontecchio,"Fontecchio, Simone",S. Fontecchio,simone-fontecchio,1995-12-09T00:00:00,Baskonia,Italy,Baskonia/Italy,6-7,209,2,19,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,simone_fontecchio,2022,2024,N,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1631323, 'PLAYER_NAME': 'Simone Fontecchio', 'TimeFrame': '2024-25', 'PTS': 6.0, 'AST': 1.0, 'REB': 3.0, 'PIE': 0.067}"
1630219,Skylar Mays,1610612747,LAL,26.0,38,433.27166666666665,155,43,85,1630219,Skylar,Mays,Skylar Mays,"Mays, Skylar",S. Mays,skylar-mays,1997-09-05T00:00:00,Louisiana State,USA,Louisiana State/USA,6-3,205,5,4,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,skylar_mays,2020,2023,Y,Y,Y,2020,2,50,N,"{'PLAYER_ID': 1630219, 'PLAYER_NAME': 'Skylar Mays', 'TimeFrame': 'career', 'PTS': 4.3, 'AST': 1.7, 'REB': 1.2, 'ALL_STAR_APPEARANCES': 0}"
203915,Spencer Dinwiddie,1610612747,LAL,31.0,76,2152.4083333333333,795,205,356,203915,Spencer,Dinwiddie,Spencer Dinwiddie,"Dinwiddie, Spencer",S. Dinwiddie,spencer-dinwiddie,1993-04-06T00:00:00,Colorado,USA,Colorado/USA,6-5,215,10,26,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,spencer_dinwiddie,2014,2024,Y,Y,Y,2014,2,38,N,"{'PLAYER_ID': 203915, 'PLAYER_NAME': 'Spencer Dinwiddie', 'TimeFrame': '2024-25', 'PTS': 10.6, 'AST': 3.8, 'REB': 2.4, 'PIE': 0.085}"
1630649,Stanley Umude,1610612765,DET,25.0,24,307.12166666666667,127,51,11,1630649,Stanley,Umude,Stanley Umude,"Umude, Stanley",S. Umude,stanley-umude,1999-04-12T00:00:00,Arkansas,USA,Arkansas/USA,6-6,210,2,17,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,stanley_umude,2022,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630649, 'PLAYER_NAME': 'Stanley Umude', 'TimeFrame': '2024-25', 'PTS': 0.6, 'AST': 0.2, 'REB': 0.8, 'PIE': 0.019}"
201939,Stephen Curry,1610612744,GSW,36.0,74,2421.5383333333334,1956,330,379,201939,Stephen,Curry,Stephen Curry,"Curry, Stephen",S. Curry,stephen-curry,1988-03-14T00:00:00,Davidson,USA,Davidson/USA,6-2,185,15,30,Guard,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,stephen_curry,2009,2024,N,Y,Y,2009,1,7,Y,"{'PLAYER_ID': 201939, 'PLAYER_NAME': 'Stephen Curry', 'TimeFrame': '2024-25', 'PTS': 24.3, 'AST': 6.1, 'REB': 4.4, 'PIE': 0.143}"
1629004,Svi Mykhailiuk,1610612738,BOS,27.0,41,413.16333333333336,162,51,35,1629004,Svi,Mykhailiuk,Svi Mykhailiuk,"Mykhailiuk, Svi",S. Mykhailiuk,svi-mykhailiuk,1997-06-10T00:00:00,Kansas,Ukraine,Kansas/Ukraine,6-7,205,6,19,Guard-Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,sviatoslav_mykhailiuk,2018,2024,Y,Y,Y,2018,2,47,N,"{'PLAYER_ID': 1629004, 'PLAYER_NAME': 'Svi Mykhailiuk', 'TimeFrame': '2024-25', 'PTS': 9.3, 'AST': 1.9, 'REB': 2.4, 'PIE': 0.066}"
204456,T.J. McConnell,1610612754,IND,32.0,71,1290.9766666666667,727,191,390,204456,T.J.,McConnell,T.J. McConnell,"McConnell, T.J.",T. McConnell,tj-mcconnell,1992-03-25T00:00:00,Arizona,USA,Arizona/USA,6-1,190,9,9,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,t.j._mcconnell,2015,2024,N,Y,Y,2015,0,,N,"{'PLAYER_ID': 204456, 'PLAYER_NAME': 'T.J. McConnell', 'TimeFrame': '2024-25', 'PTS': 9.4, 'AST': 4.4, 'REB': 2.3, 'PIE': 0.128}"
203933,T.J. Warren,1610612750,MIN,30.0,11,124.67333333333333,41,22,9,203933,T.J.,Warren,T.J. Warren,"Warren, T.J.",T. Warren,tj-warren,1993-09-05T00:00:00,North Carolina State,USA,North Carolina State/USA,6-8,220,10,24,Forward,Inactive,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,tj_warren,2014,2023,Y,Y,Y,2014,1,14,N,"{'PLAYER_ID': 203933, 'PLAYER_NAME': 'T.J. Warren', 'TimeFrame': 'career', 'PTS': 14.3, 'AST': 1.2, 'REB': 3.9, 'ALL_STAR_APPEARANCES': 0}"
201959,Taj Gibson,1610612765,DET,39.0,20,204.50333333333333,34,37,11,201959,Taj,Gibson,Taj Gibson,"Gibson, Taj",T. Gibson,taj-gibson,1985-06-24T00:00:00,Southern California,USA,Southern California/USA,6-9,232,15,67,Forward,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,taj_gibson,2009,2024,N,Y,Y,2009,1,26,N,"{'PLAYER_ID': 201959, 'PLAYER_NAME': 'Taj Gibson', 'TimeFrame': '2024-25', 'PTS': 3.0, 'AST': 0.6, 'REB': 3.6, 'PIE': 0.074}"
1629659,Talen Horton-Tucker,1610612762,UTA,23.0,51,1008.6983333333334,516,121,177,1629659,Talen,Horton-Tucker,Talen Horton-Tucker,"Horton-Tucker, Talen",T. Horton-Tucker,talen-horton-tucker,2000-11-25T00:00:00,Iowa State,USA,Iowa State/USA,6-4,234,5,22,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,talen_horton-tucker,2019,2024,Y,Y,Y,2019,2,46,N,"{'PLAYER_ID': 1629659, 'PLAYER_NAME': 'Talen Horton-Tucker', 'TimeFrame': '2024-25', 'PTS': 5.6, 'AST': 1.3, 'REB': 1.7, 'PIE': 0.085}"
1631106,Tari Eason,1610612745,HOU,23.0,22,480.105,215,153,27,1631106,Tari,Eason,Tari Eason,"Eason, Tari",T. Eason,tari-eason,2001-05-10T00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,215,2,17,Forward,Active,Y,1610612745,Rockets,HOU,rockets,Houston,tari_eason,2022,2024,N,Y,Y,2022,1,17,N,"{'PLAYER_ID': 1631106, 'PLAYER_NAME': 'Tari Eason', 'TimeFrame': '2024-25', 'PTS': 12.2, 'AST': 1.4, 'REB': 6.3, 'PIE': 0.121}"
1627752,Taurean Prince,1610612747,LAL,30.0,78,2107.6216666666664,697,230,119,1627752,Taurean,Prince,Taurean Prince,"Prince, Taurean",T. Prince,taurean-prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,6-6,218,8,12,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,taurean_prince,2016,2024,Y,Y,Y,2016,1,12,N,"{'PLAYER_ID': 1627752, 'PLAYER_NAME': 'Taurean Prince', 'TimeFrame': '2024-25', 'PTS': 8.2, 'AST': 2.0, 'REB': 3.8, 'PIE': 0.066}"
1641707,Taylor Hendricks,1610612762,UTA,20.0,40,856.4316666666666,292,185,32,1641707,Taylor,Hendricks,Taylor Hendricks,"Hendricks, Taylor",T. Hendricks,taylor-hendricks,2003-11-22T00:00:00,Central Florida,USA,Central Florida/USA,6-9,215,1,0,Forward,Active,Y,1610612762,Jazz,UTA,jazz,Utah,taylor_hendricks,2023,2024,Y,Y,Y,2023,1,9,N,"{'PLAYER_ID': 1641707, 'PLAYER_NAME': 'Taylor Hendricks', 'TimeFrame': '2024-25', 'PTS': 4.7, 'AST': 0.7, 'REB': 5.0, 'PIE': 0.036}"
1631386,Tazé Moore,1610612757,POR,26.0,4,40.333333333333336,18,8,5,1631386,Tazé,Moore,Tazé Moore,"Moore, Tazé",T. Moore,tazé-moore,1998-06-29T00:00:00,Houston,USA,Houston/USA,6-5,195,1,,Guard,Inactive,Y,0,,,,,taze_moore,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1631386, 'PLAYER_NAME': 'Tazé Moore', 'TimeFrame': '2024-25', 'PTS': 3.0, 'AST': 0.5, 'REB': 4.0, 'PIE': 0.105}"
1629611,Terance Mann,1610612746,LAC,27.0,75,1872.8916666666667,658,254,119,1629611,Terance,Mann,Terance Mann,"Mann, Terance",T. Mann,terance-mann,1996-10-18T00:00:00,Florida State,USA,Florida State/USA,6-5,215,5,14,Guard-Forward,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,terance_mann,2019,2024,Y,Y,Y,2019,2,48,N,"{'PLAYER_ID': 1629611, 'PLAYER_NAME': 'Terance Mann', 'TimeFrame': '2024-25', 'PTS': 7.1, 'AST': 1.9, 'REB': 2.9, 'PIE': 0.07}"
1631173,Terquavion Smith,1610612755,PHI,21.0,16,84.49666666666667,52,4,12,1631173,Terquavion,Smith,Terquavion Smith,"Smith, Terquavion",T. Smith,terquavion-smith,2002-12-31T00:00:00,NC State,USA,North Carolina State/USA,6-4,160,2,23,Guard,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,terquavion_smith,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1631173, 'PLAYER_NAME': 'Terquavion Smith', 'TimeFrame': 'career', 'PTS': 3.3, 'AST': 0.8, 'REB': 0.3, 'ALL_STAR_APPEARANCES': 0}"
1626179,Terry Rozier,1610612748,MIA,30.0,61,2040.3816666666667,1205,247,342,1626179,Terry,Rozier,Terry Rozier,"Rozier, Terry",T. Rozier,terry-rozier,1994-03-17T00:00:00,Louisville,USA,Louisville/USA,6-1,190,9,2,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,terry_rozier,2015,2024,Y,Y,Y,2015,1,16,N,"{'PLAYER_ID': 1626179, 'PLAYER_NAME': 'Terry Rozier', 'TimeFrame': '2024-25', 'PTS': 11.4, 'AST': 2.7, 'REB': 3.8, 'PIE': 0.08}"
1630678,Terry Taylor,1610612741,CHI,24.0,31,187.63,46,37,10,1630678,Terry,Taylor,Terry Taylor,"Taylor, Terry",T. Taylor,terry-taylor,1999-09-23T00:00:00,Austin Peay,USA,Austin Peay/USA,6-4,230,4,,Forward,Inactive,Y,0,,,,,terry_taylor,2021,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630678, 'PLAYER_NAME': 'Terry Taylor', 'TimeFrame': 'career', 'PTS': 4.8, 'AST': 0.6, 'REB': 2.7, 'ALL_STAR_APPEARANCES': 0}"
201152,Thaddeus Young,1610612756,PHX,36.0,33,439.50166666666667,137,103,57,201152,Thaddeus,Young,Thaddeus Young,"Young, Thaddeus",T. Young,thaddeus-young,1988-06-21T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-8,225,18,30,Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,thaddeus_young,2007,2023,N,Y,Y,2007,1,12,N,"{'PLAYER_ID': 201152, 'PLAYER_NAME': 'Thaddeus Young', 'TimeFrame': 'career', 'PTS': 12.1, 'AST': 1.8, 'REB': 5.6, 'ALL_STAR_APPEARANCES': 0}"
203648,Thanasis Antetokounmpo,1610612749,MIL,31.0,34,155.43166666666667,32,13,17,203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,"Antetokounmpo, Thanasis",T. Antetokounmpo,thanasis-antetokounmpo,1992-07-18T00:00:00,Panathinaikos,Greece,Panathinaikos/Greece,6-7,219,7,43,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,thanasis_antetokounmpo,2015,2023,Y,Y,Y,2014,2,51,N,"{'PLAYER_ID': 203648, 'PLAYER_NAME': 'Thanasis Antetokounmpo', 'TimeFrame': 'career', 'PTS': 2.4, 'AST': 0.6, 'REB': 1.6, 'ALL_STAR_APPEARANCES': 0}"
1630177,Theo Maledon,1610612756,PHX,23.0,17,213.19666666666666,59,24,28,1630177,Theo,Maledon,Theo Maledon,"Maledon, Theo",T. Maledon,theo-maledon,2001-06-12T00:00:00,ASVEL,France,Asvel/France,6-4,175,4,,Guard,Inactive,N,0,,,,,theo_maledon,2020,2023,Y,Y,Y,2020,2,34,N,"{'PLAYER_ID': 1630177, 'PLAYER_NAME': 'Theo Maledon', 'TimeFrame': 'career', 'PTS': 7.8, 'AST': 2.9, 'REB': 2.8, 'ALL_STAR_APPEARANCES': 0}"
1628418,Thomas Bryant,1610612748,MIA,26.0,38,441.365,217,141,23,1628418,Thomas,Bryant,Thomas Bryant,"Bryant, Thomas",T. Bryant,thomas-bryant,1997-07-31T00:00:00,Indiana,USA,Indiana/USA,6-10,248,7,3,Center-Forward,Active,Y,1610612754,Pacers,IND,pacers,Indiana,thomas_bryant,2017,2024,Y,Y,Y,2017,2,42,N,"{'PLAYER_ID': 1628418, 'PLAYER_NAME': 'Thomas Bryant', 'TimeFrame': '2024-25', 'PTS': 6.7, 'AST': 1.0, 'REB': 4.0, 'PIE': 0.116}"
203501,Tim Hardaway Jr.,1610612742,DAL,32.0,79,2120.3283333333334,1139,254,139,203501,Tim,Hardaway Jr.,Tim Hardaway Jr.,"Hardaway Jr., Tim",T. Hardaway Jr.,tim-hardaway-jr,1992-03-16T00:00:00,Michigan,USA,Michigan/USA,6-5,205,11,8,Guard-Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,tim_hardaway_jr,2013,2024,Y,Y,Y,2013,1,24,N,"{'PLAYER_ID': 203501, 'PLAYER_NAME': 'Tim Hardaway Jr.', 'TimeFrame': '2024-25', 'PTS': 10.5, 'AST': 1.6, 'REB': 2.4, 'PIE': 0.062}"
1641851,Timmy Allen,1610612763,MEM,24.0,5,125.45166666666667,13,17,5,1641851,Timmy,Allen,Timmy Allen,"Allen, Timmy",T. Allen,timmy-allen,2000-01-09T00:00:00,Texas,USA,Texas/USA,6-6,210,1,,Forward,Inactive,N,0,,,,,timmy_allen,2023,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1641851, 'PLAYER_NAME': 'Timmy Allen', 'TimeFrame': 'career', 'PTS': 2.6, 'AST': 1.0, 'REB': 3.4, 'ALL_STAR_APPEARANCES': 0}"
202699,Tobias Harris,1610612755,PHI,31.0,70,2367.78,1204,453,217,202699,Tobias,Harris,Tobias Harris,"Harris, Tobias",T. Harris,tobias-harris,1992-07-15T00:00:00,Tennessee,USA,Tennessee/USA,6-8,226,13,12,Forward,Active,Y,1610612765,Pistons,DET,pistons,Detroit,tobias_harris,2011,2024,N,Y,Y,2011,1,19,N,"{'PLAYER_ID': 202699, 'PLAYER_NAME': 'Tobias Harris', 'TimeFrame': '2024-25', 'PTS': 14.0, 'AST': 2.2, 'REB': 6.1, 'PIE': 0.1}"
1628470,Torrey Craig,1610612741,CHI,33.0,53,1048.6016666666667,303,217,58,1628470,Torrey,Craig,Torrey Craig,"Craig, Torrey",T. Craig,torrey-craig,1990-12-19T00:00:00,South Carolina Upstate,USA,South Carolina Upstate/USA,6-5,221,7,12,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,torrey_craig,2017,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1628470, 'PLAYER_NAME': 'Torrey Craig', 'TimeFrame': '2024-25', 'PTS': 5.4, 'AST': 0.5, 'REB': 2.4, 'PIE': 0.09}"
1641787,Tosan Evbuomwan,1610612765,DET,23.0,17,366.5783333333333,101,60,16,1641787,Tosan,Evbuomwan,Tosan Evbuomwan,"Evbuomwan, Tosan",T. Evbuomwan,tosan-evbuomwan,2001-02-16T00:00:00,Princeton,United Kingdom,Princeton/United Kingdom,6-7,217,1,12,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,tosan_evbuomwan,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1641787, 'PLAYER_NAME': 'Tosan Evbuomwan', 'TimeFrame': '2024-25', 'PTS': 9.4, 'AST': 1.6, 'REB': 4.0, 'PIE': 0.083}"
1641739,Toumani Camara,1610612757,POR,24.0,70,1739.32,527,343,87,1641739,Toumani,Camara,Toumani Camara,"Camara, Toumani",T. Camara,toumani-camara,2000-05-08T00:00:00,Dayton,Belgium,Dayton/Belgium,6-7,229,1,33,Forward,Active,Y,1610612757,Trail Blazers,POR,blazers,Portland,toumani_camara,2023,2024,N,Y,Y,2023,2,52,N,"{'PLAYER_ID': 1641739, 'PLAYER_NAME': 'Toumani Camara', 'TimeFrame': '2024-25', 'PTS': 10.8, 'AST': 2.2, 'REB': 5.9, 'PIE': 0.072}"
1629027,Trae Young,1610612737,ATL,25.0,54,1941.7133333333334,1389,149,583,1629027,Trae,Young,Trae Young,"Young, Trae",T. Young,trae-young,1998-09-19T00:00:00,Oklahoma,USA,Oklahoma/USA,6-1,164,6,11,Guard,Active,Y,1610612737,Hawks,ATL,hawks,Atlanta,trae_young,2018,2024,N,Y,Y,2018,1,5,N,"{'PLAYER_ID': 1629027, 'PLAYER_NAME': 'Trae Young', 'TimeFrame': '2024-25', 'PTS': 24.0, 'AST': 11.5, 'REB': 3.2, 'PIE': 0.124}"
1631218,Trayce Jackson-Davis,1610612744,GSW,24.0,68,1130.4516666666666,540,341,82,1631218,Trayce,Jackson-Davis,Trayce Jackson-Davis,"Jackson-Davis, Trayce",T. Jackson-Davis,trayce-jackson-davis,2000-02-22T00:00:00,Indiana,USA,Indiana/USA,6-9,245,1,32,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,trayce_jackson-davis,2023,2024,Y,Y,Y,2023,2,57,N,"{'PLAYER_ID': 1631218, 'PLAYER_NAME': 'Trayce Jackson-Davis', 'TimeFrame': '2024-25', 'PTS': 7.1, 'AST': 1.9, 'REB': 5.5, 'PIE': 0.12}"
1630200,Tre Jones,1610612759,SAS,24.0,77,2138.18,771,289,478,1630200,Tre,Jones,Tre Jones,"Jones, Tre",T. Jones,tre-jones,2000-01-08T00:00:00,Duke,USA,Duke/USA,6-1,185,4,30,Guard,Active,Y,1610612741,Bulls,CHI,bulls,Chicago,tre_jones,2020,2024,Y,Y,Y,2020,2,41,N,"{'PLAYER_ID': 1630200, 'PLAYER_NAME': 'Tre Jones', 'TimeFrame': '2024-25', 'PTS': 6.6, 'AST': 3.8, 'REB': 2.4, 'PIE': 0.105}"
1630544,Tre Mann,1610612766,CHA,23.0,41,987.0983333333334,382,149,165,1630544,Tre,Mann,Tre Mann,"Mann, Tre",T. Mann,tre-mann,2001-02-03T00:00:00,Florida,USA,Florida/USA,6-3,178,3,23,Guard,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,tre_mann,2021,2024,Y,Y,Y,2021,1,18,N,"{'PLAYER_ID': 1630544, 'PLAYER_NAME': 'Tre Mann', 'TimeFrame': '2024-25', 'PTS': 14.1, 'AST': 3.0, 'REB': 2.9, 'PIE': 0.098}"
1630570,Trendon Watford,1610612751,BKN,23.0,63,856.52,432,194,81,1630570,Trendon,Watford,Trendon Watford,"Watford, Trendon",T. Watford,trendon-watford,2000-11-09T00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,237,3,9,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,trendon_watford,2021,2024,N,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630570, 'PLAYER_NAME': 'Trendon Watford', 'TimeFrame': '2024-25', 'PTS': 9.0, 'AST': 2.3, 'REB': 3.3, 'PIE': 0.1}"
1630235,Trent Forrest,1610612737,ATL,26.0,38,413.76166666666666,83,51,92,1630235,Trent,Forrest,Trent Forrest,"Forrest, Trent",T. Forrest,trent-forrest,1998-06-12T00:00:00,Florida State,USA,Florida State/USA,6-4,210,5,2,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,trent_forrest,2020,2023,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630235, 'PLAYER_NAME': 'Trent Forrest', 'TimeFrame': 'career', 'PTS': 2.8, 'AST': 1.9, 'REB': 1.5, 'ALL_STAR_APPEARANCES': 0}"
1630243,Trevelin Queen,1610612753,ORL,27.0,14,164.72666666666666,40,20,18,1630243,Trevelin,Queen,Trevelin Queen,"Queen, Trevelin",T. Queen,trevelin-queen,1997-02-25T00:00:00,New Mexico State,USA,New Mexico State/USA,6-5,190,3,12,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,trevelin_queen,2021,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1630243, 'PLAYER_NAME': 'Trevelin Queen', 'TimeFrame': '2024-25', 'PTS': 4.3, 'AST': 1.2, 'REB': 1.6, 'PIE': 0.055}"
1641998,Trey Jemison III,1610612763,MEM,24.0,25,573.985,171,134,27,1641998,Trey,Jemison III,Trey Jemison III,"Jemison III, Trey",T. Jemison III,trey-jemison-iii,1999-11-28T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/USA,6-11,270,1,55,Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,trey_jemison,2023,2024,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,"{'PLAYER_ID': 1641998, 'PLAYER_NAME': 'Trey Jemison III', 'TimeFrame': '2024-25', 'PTS': 2.7, 'AST': 0.5, 'REB': 2.8, 'PIE': 0.04}"
1626168,Trey Lyles,1610612758,SAC,28.0,58,1158.2183333333332,419,257,72,1626168,Trey,Lyles,Trey Lyles,"Lyles, Trey",T. Lyles,trey-lyles,1995-11-05T00:00:00,Kentucky,Canada,Kentucky/Canada,6-9,234,9,41,Forward,Active,Y,1610612758,Kings,SAC,kings,Sacramento,trey_lyles,2015,2024,N,Y,Y,2015,1,12,N,"{'PLAYER_ID': 1626168, 'PLAYER_NAME': 'Trey Lyles', 'TimeFrame': '2024-25', 'PTS': 6.1, 'AST': 1.1, 'REB': 4.4, 'PIE': 0.088}"
1630530,Trey Murphy III,1610612740,NOP,24.0,57,1690.265,842,280,124,1630530,Trey,Murphy III,Trey Murphy III,"Murphy III, Trey",T. Murphy III,trey-murphy-iii,2000-06-18T00:00:00,Virginia,USA,Virginia/USA,6-8,206,3,25,Forward,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,trey_murphy_iii,2021,2024,Y,Y,Y,2021,1,17,N,"{'PLAYER_ID': 1630530, 'PLAYER_NAME': 'Trey Murphy III', 'TimeFrame': '2024-25', 'PTS': 21.6, 'AST': 3.6, 'REB': 5.2, 'PIE': 0.11}"
202684,Tristan Thompson,1610612739,CLE,33.0,49,548.9166666666666,161,174,51,202684,Tristan,Thompson,Tristan Thompson,"Thompson, Tristan",T. Thompson,tristan-thompson,1991-03-13T00:00:00,Texas-Austin,Canada,Texas-Austin/Canada,6-9,254,13,13,Center-Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,tristan_thompson,2011,2024,N,Y,Y,2011,1,4,N,"{'PLAYER_ID': 202684, 'PLAYER_NAME': 'Tristan Thompson', 'TimeFrame': '2024-25', 'PTS': 1.5, 'AST': 0.6, 'REB': 2.7, 'PIE': 0.072}"
1641774,Tristan Vukcevic,1610612764,WAS,21.0,10,153.41166666666666,85,36,13,1641774,Tristan,Vukcevic,Tristan Vukcevic,"Vukcevic, Tristan",T. Vukcevic,tristan-vukcevic,2003-03-11T00:00:00,Real Madrid,Italy,Real Madrid/Italy,6-10,220,1,00,Forward,Active,Y,1610612764,Wizards,WAS,wizards,Washington,tristan_vukcevic,2023,2024,Y,Y,Y,2023,2,42,N,"{'PLAYER_ID': 1641774, 'PLAYER_NAME': 'Tristan Vukcevic', 'TimeFrame': '2024-25', 'PTS': 6.1, 'AST': 0.9, 'REB': 2.9, 'PIE': 0.121}"
1628972,Troy Brown Jr.,1610612765,DET,24.0,59,826.5116666666667,247,144,60,1628972,Troy,Brown Jr.,Troy Brown Jr.,"Brown Jr., Troy",T. Brown Jr.,troy-brown-jr,1999-07-28T00:00:00,Oregon,USA,Oregon/USA,6-7,215,7,7,Guard-Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,troy_brown_jr,2018,2023,Y,Y,Y,2018,1,15,N,"{'PLAYER_ID': 1628972, 'PLAYER_NAME': 'Troy Brown Jr.', 'TimeFrame': 'career', 'PTS': 6.2, 'AST': 1.4, 'REB': 3.6, 'ALL_STAR_APPEARANCES': 0}"
1629660,Ty Jerome,1610612739,CLE,26.0,2,14.816666666666666,4,1,3,1629660,Ty,Jerome,Ty Jerome,"Jerome, Ty",T. Jerome,ty-jerome,1997-07-08T00:00:00,Virginia,USA,Virginia/USA,6-5,195,5,2,Guard-Forward,Active,Y,1610612739,Cavaliers,CLE,cavaliers,Cleveland,ty_jerome,2019,2024,Y,Y,Y,2019,1,24,N,"{'PLAYER_ID': 1629660, 'PLAYER_NAME': 'Ty Jerome', 'TimeFrame': '2024-25', 'PTS': 11.9, 'AST': 3.3, 'REB': 2.6, 'PIE': 0.132}"
1631102,TyTy Washington Jr.,1610612749,MIL,22.0,11,55.92166666666667,14,5,5,1631102,TyTy,Washington Jr.,TyTy Washington Jr.,"Washington Jr., TyTy",T. Washington Jr.,tyty-washington-jr,2001-11-15T00:00:00,Kentucky,USA,Kentucky/USA,6-3,195,2,14,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,tyty_washington,2022,2024,Y,Y,Y,2022,1,29,N,"{'PLAYER_ID': 1631102, 'PLAYER_NAME': 'TyTy Washington Jr.', 'TimeFrame': '2024-25', 'PTS': 2.3, 'AST': 1.0, 'REB': 1.0, 'PIE': 0.051}"
1629639,Tyler Herro,1610612748,MIA,24.0,42,1407.105,875,222,188,1629639,Tyler,Herro,Tyler Herro,"Herro, Tyler",T. Herro,tyler-herro,2000-01-20T00:00:00,Kentucky,USA,Kentucky/USA,6-5,195,5,14,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,tyler_herro,2019,2024,N,Y,Y,2019,1,13,N,"{'PLAYER_ID': 1629639, 'PLAYER_NAME': 'Tyler Herro', 'TimeFrame': '2024-25', 'PTS': 23.6, 'AST': 5.7, 'REB': 5.3, 'PIE': 0.137}"
1630169,Tyrese Haliburton,1610612754,IND,24.0,69,2223.5383333333334,1389,271,752,1630169,Tyrese,Haliburton,Tyrese Haliburton,"Haliburton, Tyrese",T. Haliburton,tyrese-haliburton,2000-02-29T00:00:00,Iowa State,USA,Iowa State/USA,6-5,185,4,0,Guard,Active,Y,1610612754,Pacers,IND,pacers,Indiana,tyrese_haliburton,2020,2024,N,Y,Y,2020,1,12,N,"{'PLAYER_ID': 1630169, 'PLAYER_NAME': 'Tyrese Haliburton', 'TimeFrame': '2024-25', 'PTS': 18.5, 'AST': 9.0, 'REB': 3.5, 'PIE': 0.14}"
